comp_bytes	uncomp_bytes	num_apps	path	apps
63	98	1	assets/levels/5876.txt	wordmaker
63	109	1	assets/levels/5886.txt	wordmaker
63	98	1	assets/levels/5888.txt	wordmaker
63	119	1	assets/levels/5889.txt	wordmaker
63	109	1	assets/levels/5932.txt	wordmaker
63	109	1	assets/levels/5934.txt	wordmaker
63	107	1	assets/levels/5942.txt	wordmaker
63	109	1	assets/levels/5943.txt	wordmaker
63	119	1	assets/levels/5948.txt	wordmaker
63	107	1	assets/levels/5955.txt	wordmaker
63	120	1	assets/levels/596.txt	wordmaker
63	109	1	assets/levels/5961.txt	wordmaker
63	109	1	assets/levels/5972.txt	wordmaker
63	119	1	assets/levels/5974.txt	wordmaker
63	109	1	assets/levels/5977.txt	wordmaker
63	131	1	assets/levels/5986.txt	wordmaker
63	109	1	assets/levels/6006.txt	wordmaker
63	109	1	assets/levels/6044.txt	wordmaker
63	107	1	assets/levels/6053.txt	wordmaker
63	119	1	assets/levels/6059.txt	wordmaker
63	119	1	assets/levels/6074.txt	wordmaker
63	109	1	assets/levels/6080.txt	wordmaker
63	120	1	assets/levels/6089.txt	wordmaker
63	109	1	assets/levels/6092.txt	wordmaker
63	99	1	assets/levels/6096.txt	wordmaker
63	120	1	assets/levels/6097.txt	wordmaker
63	109	1	assets/levels/6106.txt	wordmaker
63	107	1	assets/levels/6109.txt	wordmaker
63	98	1	assets/levels/6110.txt	wordmaker
63	98	1	assets/levels/6187.txt	wordmaker
63	109	1	assets/levels/6193.txt	wordmaker
63	109	1	assets/levels/6226.txt	wordmaker
63	119	1	assets/levels/6255.txt	wordmaker
63	109	1	assets/levels/6284.txt	wordmaker
63	109	1	assets/levels/6293.txt	wordmaker
63	109	1	assets/levels/6333.txt	wordmaker
63	110	1	assets/levels/634.txt	wordmaker
63	109	1	assets/levels/6346.txt	wordmaker
63	107	1	assets/levels/6370.txt	wordmaker
63	109	1	assets/levels/6373.txt	wordmaker
63	109	1	assets/levels/6432.txt	wordmaker
63	99	1	assets/levels/6444.txt	wordmaker
63	120	1	assets/levels/6476.txt	wordmaker
63	109	1	assets/levels/6479.txt	wordmaker
63	119	1	assets/levels/6489.txt	wordmaker
63	109	1	assets/levels/6500.txt	wordmaker
63	109	1	assets/levels/6503.txt	wordmaker
63	109	1	assets/levels/6514.txt	wordmaker
63	109	1	assets/levels/6516.txt	wordmaker
63	109	1	assets/levels/6548.txt	wordmaker
63	107	1	assets/levels/6554.txt	wordmaker
63	119	1	assets/levels/6571.txt	wordmaker
63	109	1	assets/levels/6587.txt	wordmaker
63	99	1	assets/levels/6611.txt	wordmaker
63	109	1	assets/levels/6612.txt	wordmaker
63	99	1	assets/levels/6613.txt	wordmaker
63	109	1	assets/levels/6634.txt	wordmaker
63	109	1	assets/levels/6637.txt	wordmaker
63	99	1	assets/levels/6645.txt	wordmaker
63	120	1	assets/levels/6648.txt	wordmaker
63	109	1	assets/levels/6650.txt	wordmaker
63	120	1	assets/levels/6657.txt	wordmaker
63	119	1	assets/levels/6659.txt	wordmaker
63	131	1	assets/levels/6660.txt	wordmaker
63	119	1	assets/levels/6667.txt	wordmaker
63	109	1	assets/levels/6676.txt	wordmaker
63	119	1	assets/levels/6680.txt	wordmaker
63	109	1	assets/levels/6686.txt	wordmaker
63	98	1	assets/levels/6694.txt	wordmaker
63	119	1	assets/levels/6695.txt	wordmaker
63	98	1	assets/levels/6706.txt	wordmaker
63	109	1	assets/levels/6719.txt	wordmaker
63	109	1	assets/levels/6720.txt	wordmaker
63	119	1	assets/levels/6726.txt	wordmaker
63	109	1	assets/levels/6728.txt	wordmaker
63	119	1	assets/levels/6746.txt	wordmaker
63	107	1	assets/levels/6748.txt	wordmaker
63	120	1	assets/levels/6750.txt	wordmaker
63	119	1	assets/levels/6754.txt	wordmaker
63	99	1	assets/levels/6757.txt	wordmaker
63	109	1	assets/levels/6774.txt	wordmaker
63	109	1	assets/levels/6785.txt	wordmaker
63	109	1	assets/levels/6795.txt	wordmaker
63	119	1	assets/levels/6812.txt	wordmaker
63	109	1	assets/levels/6816.txt	wordmaker
63	109	1	assets/levels/6820.txt	wordmaker
63	109	1	assets/levels/6837.txt	wordmaker
63	120	1	assets/levels/6846.txt	wordmaker
63	109	1	assets/levels/6847.txt	wordmaker
63	107	1	assets/levels/6848.txt	wordmaker
63	98	1	assets/levels/6868.txt	wordmaker
63	99	1	assets/levels/6881.txt	wordmaker
63	109	1	assets/levels/6889.txt	wordmaker
63	131	1	assets/levels/6903.txt	wordmaker
63	109	1	assets/levels/6916.txt	wordmaker
63	109	1	assets/levels/6958.txt	wordmaker
63	119	1	assets/levels/6974.txt	wordmaker
63	98	1	assets/levels/6979.txt	wordmaker
63	98	1	assets/levels/6984.txt	wordmaker
63	98	1	assets/levels/7006.txt	wordmaker
63	109	1	assets/levels/7007.txt	wordmaker
63	109	1	assets/levels/7009.txt	wordmaker
63	109	1	assets/levels/7028.txt	wordmaker
63	109	1	assets/levels/7030.txt	wordmaker
63	119	1	assets/levels/7046.txt	wordmaker
63	107	1	assets/levels/7051.txt	wordmaker
63	109	1	assets/levels/7058.txt	wordmaker
63	120	1	assets/levels/706.txt	wordmaker
63	109	1	assets/levels/7076.txt	wordmaker
63	109	1	assets/levels/7080.txt	wordmaker
63	96	1	assets/levels/710.txt	wordmaker
63	109	1	assets/levels/7104.txt	wordmaker
63	120	1	assets/levels/7108.txt	wordmaker
63	109	1	assets/levels/7120.txt	wordmaker
63	119	1	assets/levels/7123.txt	wordmaker
63	119	1	assets/levels/7124.txt	wordmaker
63	120	1	assets/levels/7146.txt	wordmaker
63	98	1	assets/levels/7177.txt	wordmaker
63	108	1	assets/levels/718.txt	wordmaker
63	109	1	assets/levels/7189.txt	wordmaker
63	109	1	assets/levels/7193.txt	wordmaker
63	99	1	assets/levels/7197.txt	wordmaker
63	95	1	assets/levels/7202.txt	wordmaker
63	107	1	assets/levels/7204.txt	wordmaker
63	109	1	assets/levels/7205.txt	wordmaker
63	109	1	assets/levels/7208.txt	wordmaker
63	109	1	assets/levels/7209.txt	wordmaker
63	140	1	assets/levels/722.txt	wordmaker
63	109	1	assets/levels/7235.txt	wordmaker
63	109	1	assets/levels/7243.txt	wordmaker
63	98	1	assets/levels/7246.txt	wordmaker
63	109	1	assets/levels/7251.txt	wordmaker
63	109	1	assets/levels/7259.txt	wordmaker
63	107	1	assets/levels/7276.txt	wordmaker
63	120	1	assets/levels/7282.txt	wordmaker
63	98	1	assets/levels/7288.txt	wordmaker
63	107	1	assets/levels/7297.txt	wordmaker
63	99	1	assets/levels/7299.txt	wordmaker
63	119	1	assets/levels/7332.txt	wordmaker
63	109	1	assets/levels/7335.txt	wordmaker
63	109	1	assets/levels/7346.txt	wordmaker
63	109	1	assets/levels/7364.txt	wordmaker
63	119	1	assets/levels/7379.txt	wordmaker
63	108	1	assets/levels/740.txt	wordmaker
63	98	1	assets/levels/7466.txt	wordmaker
63	99	1	assets/levels/7483.txt	wordmaker
63	109	1	assets/levels/7496.txt	wordmaker
63	119	1	assets/levels/7522.txt	wordmaker
63	109	1	assets/levels/7523.txt	wordmaker
63	109	1	assets/levels/7527.txt	wordmaker
63	120	1	assets/levels/7532.txt	wordmaker
63	109	1	assets/levels/7534.txt	wordmaker
63	109	1	assets/levels/7547.txt	wordmaker
63	119	1	assets/levels/7549.txt	wordmaker
63	109	1	assets/levels/7554.txt	wordmaker
63	107	1	assets/levels/7570.txt	wordmaker
63	107	1	assets/levels/7576.txt	wordmaker
63	98	1	assets/levels/7583.txt	wordmaker
63	120	1	assets/levels/7589.txt	wordmaker
63	109	1	assets/levels/7600.txt	wordmaker
63	109	1	assets/levels/7607.txt	wordmaker
63	109	1	assets/levels/7612.txt	wordmaker
63	99	1	assets/levels/7616.txt	wordmaker
63	109	1	assets/levels/7635.txt	wordmaker
63	120	1	assets/levels/7660.txt	wordmaker
63	120	1	assets/levels/7676.txt	wordmaker
63	95	1	assets/levels/7682.txt	wordmaker
63	109	1	assets/levels/7683.txt	wordmaker
63	107	1	assets/levels/7697.txt	wordmaker
63	119	1	assets/levels/7699.txt	wordmaker
63	119	1	assets/levels/7716.txt	wordmaker
63	95	1	assets/levels/7720.txt	wordmaker
63	120	1	assets/levels/7722.txt	wordmaker
63	109	1	assets/levels/7728.txt	wordmaker
63	98	1	assets/levels/7729.txt	wordmaker
63	110	1	assets/levels/773.txt	wordmaker
63	107	1	assets/levels/7768.txt	wordmaker
63	120	1	assets/levels/7788.txt	wordmaker
63	109	1	assets/levels/7801.txt	wordmaker
63	109	1	assets/levels/7823.txt	wordmaker
63	107	1	assets/levels/7833.txt	wordmaker
63	120	1	assets/levels/7835.txt	wordmaker
63	120	1	assets/levels/7846.txt	wordmaker
63	109	1	assets/levels/7864.txt	wordmaker
63	107	1	assets/levels/7877.txt	wordmaker
63	120	1	assets/levels/7904.txt	wordmaker
63	109	1	assets/levels/7919.txt	wordmaker
63	119	1	assets/levels/7920.txt	wordmaker
63	119	1	assets/levels/7924.txt	wordmaker
63	109	1	assets/levels/7935.txt	wordmaker
63	120	1	assets/levels/7941.txt	wordmaker
63	109	1	assets/levels/7983.txt	wordmaker
63	109	1	assets/levels/7988.txt	wordmaker
63	131	1	assets/levels/7999.txt	wordmaker
63	108	1	assets/levels/841.txt	wordmaker
63	98	1	assets/levels/870.txt	wordmaker
63	109	1	assets/levels/897.txt	wordmaker
63	109	1	assets/levels/900.txt	wordmaker
63	98	1	assets/levels/911.txt	wordmaker
63	99	1	assets/levels/916.txt	wordmaker
63	120	1	assets/levels/939.txt	wordmaker
63	109	1	assets/levels/944.txt	wordmaker
63	120	1	assets/levels/959.txt	wordmaker
63	120	1	assets/levels/964.txt	wordmaker
63	109	1	assets/levels/975.txt	wordmaker
63	109	1	assets/levels/992.txt	wordmaker
62	192	2	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_BF	contacts,messages
62	192	2	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_DJ	contacts,messages
62	192	2	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_KM	contacts,messages
62	192	2	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_MR	contacts,messages
62	192	2	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_TD	contacts,messages
62	131	1	assets/levels/1006.txt	wordmaker
62	131	1	assets/levels/1011.txt	wordmaker
62	109	1	assets/levels/1017.txt	wordmaker
62	109	1	assets/levels/1022.txt	wordmaker
62	119	1	assets/levels/1027.txt	wordmaker
62	109	1	assets/levels/1036.txt	wordmaker
62	109	1	assets/levels/1050.txt	wordmaker
62	120	1	assets/levels/1058.txt	wordmaker
62	109	1	assets/levels/1080.txt	wordmaker
62	109	1	assets/levels/1085.txt	wordmaker
62	109	1	assets/levels/1101.txt	wordmaker
62	119	1	assets/levels/1154.txt	wordmaker
62	109	1	assets/levels/1169.txt	wordmaker
62	120	1	assets/levels/1185.txt	wordmaker
62	119	1	assets/levels/1189.txt	wordmaker
62	107	1	assets/levels/1232.txt	wordmaker
62	98	1	assets/levels/1236.txt	wordmaker
62	109	1	assets/levels/1239.txt	wordmaker
62	109	1	assets/levels/1250.txt	wordmaker
62	98	1	assets/levels/1270.txt	wordmaker
62	119	1	assets/levels/1277.txt	wordmaker
62	89	1	assets/levels/1288.txt	wordmaker
62	107	1	assets/levels/1289.txt	wordmaker
62	120	1	assets/levels/1291.txt	wordmaker
62	99	1	assets/levels/1293.txt	wordmaker
62	119	1	assets/levels/1295.txt	wordmaker
62	119	1	assets/levels/1301.txt	wordmaker
62	107	1	assets/levels/1337.txt	wordmaker
62	109	1	assets/levels/1349.txt	wordmaker
62	110	1	assets/levels/142.txt	wordmaker
62	120	1	assets/levels/1421.txt	wordmaker
62	120	1	assets/levels/1475.txt	wordmaker
62	109	1	assets/levels/1491.txt	wordmaker
62	119	1	assets/levels/1495.txt	wordmaker
62	98	1	assets/levels/1496.txt	wordmaker
62	117	1	assets/levels/151.txt	wordmaker
62	98	1	assets/levels/1523.txt	wordmaker
62	99	1	assets/levels/1526.txt	wordmaker
62	98	1	assets/levels/1528.txt	wordmaker
62	119	1	assets/levels/1538.txt	wordmaker
62	109	1	assets/levels/1548.txt	wordmaker
62	95	1	assets/levels/1595.txt	wordmaker
62	99	1	assets/levels/1600.txt	wordmaker
62	109	1	assets/levels/1602.txt	wordmaker
62	119	1	assets/levels/1614.txt	wordmaker
62	109	1	assets/levels/1620.txt	wordmaker
62	109	1	assets/levels/1649.txt	wordmaker
62	98	1	assets/levels/1652.txt	wordmaker
62	109	1	assets/levels/1657.txt	wordmaker
62	109	1	assets/levels/1666.txt	wordmaker
62	107	1	assets/levels/1694.txt	wordmaker
62	109	1	assets/levels/1700.txt	wordmaker
62	109	1	assets/levels/1702.txt	wordmaker
62	109	1	assets/levels/1706.txt	wordmaker
62	107	1	assets/levels/1714.txt	wordmaker
62	107	1	assets/levels/1727.txt	wordmaker
62	107	1	assets/levels/1733.txt	wordmaker
62	109	1	assets/levels/1735.txt	wordmaker
62	98	1	assets/levels/1763.txt	wordmaker
62	99	1	assets/levels/1767.txt	wordmaker
62	109	1	assets/levels/1779.txt	wordmaker
62	119	1	assets/levels/1785.txt	wordmaker
62	109	1	assets/levels/1790.txt	wordmaker
62	119	1	assets/levels/1803.txt	wordmaker
62	109	1	assets/levels/1812.txt	wordmaker
62	119	1	assets/levels/1831.txt	wordmaker
62	109	1	assets/levels/1845.txt	wordmaker
62	109	1	assets/levels/1848.txt	wordmaker
62	98	1	assets/levels/1859.txt	wordmaker
62	108	1	assets/levels/186.txt	wordmaker
62	99	1	assets/levels/1866.txt	wordmaker
62	120	1	assets/levels/1876.txt	wordmaker
62	109	1	assets/levels/1878.txt	wordmaker
62	109	1	assets/levels/1891.txt	wordmaker
62	98	1	assets/levels/1892.txt	wordmaker
62	109	1	assets/levels/1917.txt	wordmaker
62	98	1	assets/levels/1956.txt	wordmaker
62	119	1	assets/levels/1974.txt	wordmaker
62	109	1	assets/levels/1984.txt	wordmaker
62	98	1	assets/levels/2004.txt	wordmaker
62	109	1	assets/levels/2011.txt	wordmaker
62	109	1	assets/levels/2023.txt	wordmaker
62	109	1	assets/levels/2053.txt	wordmaker
62	109	1	assets/levels/2061.txt	wordmaker
62	99	1	assets/levels/2079.txt	wordmaker
62	109	1	assets/levels/2080.txt	wordmaker
62	98	1	assets/levels/2089.txt	wordmaker
62	107	1	assets/levels/2099.txt	wordmaker
62	99	1	assets/levels/2139.txt	wordmaker
62	99	1	assets/levels/2144.txt	wordmaker
62	131	1	assets/levels/2152.txt	wordmaker
62	107	1	assets/levels/2157.txt	wordmaker
62	109	1	assets/levels/2168.txt	wordmaker
62	109	1	assets/levels/2183.txt	wordmaker
62	109	1	assets/levels/2189.txt	wordmaker
62	99	1	assets/levels/2190.txt	wordmaker
62	120	1	assets/levels/2209.txt	wordmaker
62	109	1	assets/levels/2221.txt	wordmaker
62	98	1	assets/levels/2236.txt	wordmaker
62	109	1	assets/levels/2243.txt	wordmaker
62	109	1	assets/levels/2248.txt	wordmaker
62	98	1	assets/levels/2255.txt	wordmaker
62	120	1	assets/levels/2277.txt	wordmaker
62	109	1	assets/levels/2299.txt	wordmaker
62	98	1	assets/levels/2309.txt	wordmaker
62	109	1	assets/levels/2311.txt	wordmaker
62	109	1	assets/levels/2318.txt	wordmaker
62	107	1	assets/levels/2359.txt	wordmaker
62	109	1	assets/levels/2361.txt	wordmaker
62	109	1	assets/levels/2399.txt	wordmaker
62	98	1	assets/levels/2425.txt	wordmaker
62	109	1	assets/levels/2435.txt	wordmaker
62	98	1	assets/levels/2451.txt	wordmaker
62	99	1	assets/levels/2462.txt	wordmaker
62	109	1	assets/levels/2467.txt	wordmaker
62	98	1	assets/levels/2481.txt	wordmaker
62	98	1	assets/levels/2546.txt	wordmaker
62	109	1	assets/levels/2557.txt	wordmaker
62	98	1	assets/levels/2566.txt	wordmaker
62	98	1	assets/levels/2597.txt	wordmaker
62	99	1	assets/levels/2599.txt	wordmaker
62	109	1	assets/levels/2607.txt	wordmaker
62	107	1	assets/levels/2608.txt	wordmaker
62	109	1	assets/levels/2634.txt	wordmaker
62	98	1	assets/levels/2649.txt	wordmaker
62	119	1	assets/levels/2664.txt	wordmaker
62	98	1	assets/levels/2667.txt	wordmaker
62	120	1	assets/levels/2682.txt	wordmaker
62	107	1	assets/levels/2699.txt	wordmaker
62	119	1	assets/levels/2700.txt	wordmaker
62	99	1	assets/levels/271.txt	wordmaker
62	109	1	assets/levels/2713.txt	wordmaker
62	109	1	assets/levels/2745.txt	wordmaker
62	99	1	assets/levels/2753.txt	wordmaker
62	107	1	assets/levels/2756.txt	wordmaker
62	95	1	assets/levels/2770.txt	wordmaker
62	108	1	assets/levels/278.txt	wordmaker
62	120	1	assets/levels/2784.txt	wordmaker
62	109	1	assets/levels/2788.txt	wordmaker
62	119	1	assets/levels/2810.txt	wordmaker
62	109	1	assets/levels/2839.txt	wordmaker
62	99	1	assets/levels/2842.txt	wordmaker
62	107	1	assets/levels/2847.txt	wordmaker
62	109	1	assets/levels/2850.txt	wordmaker
62	98	1	assets/levels/2863.txt	wordmaker
62	107	1	assets/levels/2879.txt	wordmaker
62	99	1	assets/levels/2907.txt	wordmaker
62	107	1	assets/levels/2908.txt	wordmaker
62	109	1	assets/levels/2934.txt	wordmaker
62	98	1	assets/levels/2935.txt	wordmaker
62	99	1	assets/levels/2945.txt	wordmaker
62	98	1	assets/levels/2961.txt	wordmaker
62	99	1	assets/levels/2966.txt	wordmaker
62	107	1	assets/levels/2969.txt	wordmaker
62	109	1	assets/levels/2972.txt	wordmaker
62	109	1	assets/levels/2985.txt	wordmaker
62	109	1	assets/levels/3005.txt	wordmaker
62	107	1	assets/levels/3006.txt	wordmaker
62	109	1	assets/levels/3008.txt	wordmaker
62	120	1	assets/levels/3009.txt	wordmaker
62	98	1	assets/levels/3018.txt	wordmaker
62	109	1	assets/levels/3056.txt	wordmaker
62	109	1	assets/levels/3058.txt	wordmaker
62	108	1	assets/levels/308.txt	wordmaker
62	107	1	assets/levels/3108.txt	wordmaker
62	98	1	assets/levels/3120.txt	wordmaker
62	119	1	assets/levels/3134.txt	wordmaker
62	99	1	assets/levels/3142.txt	wordmaker
62	109	1	assets/levels/3149.txt	wordmaker
62	99	1	assets/levels/3153.txt	wordmaker
62	109	1	assets/levels/3182.txt	wordmaker
62	109	1	assets/levels/3219.txt	wordmaker
62	110	1	assets/levels/322.txt	wordmaker
62	109	1	assets/levels/3240.txt	wordmaker
62	98	1	assets/levels/3262.txt	wordmaker
62	120	1	assets/levels/3266.txt	wordmaker
62	109	1	assets/levels/3272.txt	wordmaker
62	109	1	assets/levels/3325.txt	wordmaker
62	109	1	assets/levels/3331.txt	wordmaker
62	109	1	assets/levels/3362.txt	wordmaker
62	98	1	assets/levels/3367.txt	wordmaker
62	119	1	assets/levels/3376.txt	wordmaker
62	98	1	assets/levels/3391.txt	wordmaker
62	98	1	assets/levels/3393.txt	wordmaker
62	99	1	assets/levels/3405.txt	wordmaker
62	99	1	assets/levels/3414.txt	wordmaker
62	109	1	assets/levels/3438.txt	wordmaker
62	119	1	assets/levels/3446.txt	wordmaker
62	109	1	assets/levels/3448.txt	wordmaker
62	109	1	assets/levels/3476.txt	wordmaker
62	98	1	assets/levels/3517.txt	wordmaker
62	109	1	assets/levels/3520.txt	wordmaker
62	98	1	assets/levels/3521.txt	wordmaker
62	99	1	assets/levels/353.txt	wordmaker
62	99	1	assets/levels/3589.txt	wordmaker
62	99	1	assets/levels/359.txt	wordmaker
62	109	1	assets/levels/3590.txt	wordmaker
62	98	1	assets/levels/3595.txt	wordmaker
62	99	1	assets/levels/3602.txt	wordmaker
62	109	1	assets/levels/3605.txt	wordmaker
62	119	1	assets/levels/3606.txt	wordmaker
62	119	1	assets/levels/3622.txt	wordmaker
62	131	1	assets/levels/3654.txt	wordmaker
62	109	1	assets/levels/3666.txt	wordmaker
62	99	1	assets/levels/3697.txt	wordmaker
62	107	1	assets/levels/3721.txt	wordmaker
62	109	1	assets/levels/3744.txt	wordmaker
62	109	1	assets/levels/3759.txt	wordmaker
62	98	1	assets/levels/3762.txt	wordmaker
62	109	1	assets/levels/3766.txt	wordmaker
62	98	1	assets/levels/3773.txt	wordmaker
62	107	1	assets/levels/3781.txt	wordmaker
62	107	1	assets/levels/3782.txt	wordmaker
62	109	1	assets/levels/3786.txt	wordmaker
62	99	1	assets/levels/3807.txt	wordmaker
62	99	1	assets/levels/3825.txt	wordmaker
62	109	1	assets/levels/3832.txt	wordmaker
62	109	1	assets/levels/3868.txt	wordmaker
62	109	1	assets/levels/3890.txt	wordmaker
62	99	1	assets/levels/3892.txt	wordmaker
62	99	1	assets/levels/3902.txt	wordmaker
62	109	1	assets/levels/3905.txt	wordmaker
62	99	1	assets/levels/3914.txt	wordmaker
62	99	1	assets/levels/3932.txt	wordmaker
62	107	1	assets/levels/3953.txt	wordmaker
62	109	1	assets/levels/3959.txt	wordmaker
62	119	1	assets/levels/3964.txt	wordmaker
62	99	1	assets/levels/3980.txt	wordmaker
62	107	1	assets/levels/3991.txt	wordmaker
62	107	1	assets/levels/3995.txt	wordmaker
62	109	1	assets/levels/3996.txt	wordmaker
62	98	1	assets/levels/4000.txt	wordmaker
62	99	1	assets/levels/4013.txt	wordmaker
62	109	1	assets/levels/4015.txt	wordmaker
62	120	1	assets/levels/4019.txt	wordmaker
62	98	1	assets/levels/4024.txt	wordmaker
62	99	1	assets/levels/4064.txt	wordmaker
62	109	1	assets/levels/4078.txt	wordmaker
62	109	1	assets/levels/4079.txt	wordmaker
62	107	1	assets/levels/4085.txt	wordmaker
62	120	1	assets/levels/4131.txt	wordmaker
62	109	1	assets/levels/4134.txt	wordmaker
62	109	1	assets/levels/4137.txt	wordmaker
62	99	1	assets/levels/4143.txt	wordmaker
62	98	1	assets/levels/4152.txt	wordmaker
62	107	1	assets/levels/4157.txt	wordmaker
62	99	1	assets/levels/4163.txt	wordmaker
62	109	1	assets/levels/4185.txt	wordmaker
62	119	1	assets/levels/4212.txt	wordmaker
62	98	1	assets/levels/4228.txt	wordmaker
62	110	1	assets/levels/424.txt	wordmaker
62	109	1	assets/levels/4244.txt	wordmaker
62	99	1	assets/levels/4246.txt	wordmaker
62	109	1	assets/levels/4251.txt	wordmaker
62	107	1	assets/levels/4256.txt	wordmaker
62	99	1	assets/levels/4263.txt	wordmaker
62	99	1	assets/levels/4277.txt	wordmaker
62	99	1	assets/levels/4298.txt	wordmaker
62	109	1	assets/levels/4319.txt	wordmaker
62	110	1	assets/levels/434.txt	wordmaker
62	119	1	assets/levels/4344.txt	wordmaker
62	109	1	assets/levels/4349.txt	wordmaker
62	109	1	assets/levels/4353.txt	wordmaker
62	99	1	assets/levels/4370.txt	wordmaker
62	119	1	assets/levels/4391.txt	wordmaker
62	109	1	assets/levels/4400.txt	wordmaker
62	109	1	assets/levels/4424.txt	wordmaker
62	107	1	assets/levels/4426.txt	wordmaker
62	109	1	assets/levels/4429.txt	wordmaker
62	109	1	assets/levels/4431.txt	wordmaker
62	109	1	assets/levels/4456.txt	wordmaker
62	109	1	assets/levels/4477.txt	wordmaker
62	109	1	assets/levels/4499.txt	wordmaker
62	99	1	assets/levels/4508.txt	wordmaker
62	107	1	assets/levels/4530.txt	wordmaker
62	131	1	assets/levels/4547.txt	wordmaker
62	107	1	assets/levels/4574.txt	wordmaker
