comp_bytes	num_apps	waste_bytes	path	apps
153	18	2601	res/Kr.xml	alchemist,camera,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
153	2	153	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_44	contacts,messages
152	24	3496	res/XY.xml	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
152	2	152	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_ID	contacts,messages
151	2	151	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CZ	contacts,messages
151	2	151	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_SB	contacts,messages
150	2	150	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_BI	contacts,messages
150	2	150	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_DJ	contacts,messages
149	2	149	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_SH	contacts,messages
149	2	149	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_IL	contacts,messages
149	2	149	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_NI	contacts,messages
149	10	1341	okhttp3/internal/publicsuffix/NOTICE	findfamily,maps,messages,music,notes,openassistant,pdf,photos,weather,youpipe
148	2	148	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_AC	contacts,messages
148	2	148	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_AO	contacts,messages
148	2	148	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_KZ	contacts,messages
147	2	147	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_BW	contacts,messages
146	2	146	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_SS	contacts,messages
146	2	146	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_ST	contacts,messages
146	2	146	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_OM	contacts,messages
145	24	3335	res/2d.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
145	2	145	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_LS	contacts,messages
145	2	145	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_SK	contacts,messages
145	2	145	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_TZ	contacts,messages
143	2	143	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_380	contacts,messages
143	2	143	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_KM	contacts,messages
143	2	143	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_UY	contacts,messages
142	2	142	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CU	contacts,messages
142	2	142	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_IQ	contacts,messages
141	2	141	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_GG	contacts,messages
141	2	141	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_MK	contacts,messages
140	2	140	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_31	contacts,messages
140	2	140	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_NU	contacts,messages
139	2	139	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_LU	contacts,messages
138	3	276	res/5c.png	camera,openassistant,photos
138	2	138	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_CK	contacts,messages
136	2	136	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_GH	contacts,messages
136	2	136	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_IM	contacts,messages
136	2	136	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_KI	contacts,messages
134	2	134	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_881	contacts,messages
134	2	134	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_MV	contacts,messages
134	2	134	assets/ocr/en_dict.txt	pdf,photos
133	2	133	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_GE	contacts,messages
132	2	132	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_EG	contacts,messages
130	2	130	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_GT	contacts,messages
128	2	128	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_62	contacts,messages
128	2	128	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CD	contacts,messages
128	2	128	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_LR	contacts,messages
128	2	128	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_PG	contacts,messages
127	2	127	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_NP	contacts,messages
127	2	127	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_QA	contacts,messages
127	2	127	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_UZ	contacts,messages
125	2	125	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_DZ	contacts,messages
124	2	124	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_AM	contacts,messages
124	2	124	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_AZ	contacts,messages
123	2	123	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_PS	contacts,messages
122	2	122	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_358	contacts,messages
122	2	122	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_BY	contacts,messages
121	2	121	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_BG	contacts,messages
120	2	120	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_AF	contacts,messages
120	2	120	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_FO	contacts,messages
120	2	120	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_KH	contacts,messages
120	2	120	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_MW	contacts,messages
120	2	120	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_WS	contacts,messages
119	2	119	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_SL	contacts,messages
118	24	2714	kotlin/coroutines/coroutines.kotlin_builtins	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
118	2	118	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CI	contacts,messages
118	2	118	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_LI	contacts,messages
118	2	118	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_PK	contacts,messages
117	2	117	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_381	contacts,messages
117	2	117	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_995	contacts,messages
117	2	117	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_AS	contacts,messages
117	2	117	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_RW	contacts,messages
116	2	116	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CM	contacts,messages
116	2	116	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_KW	contacts,messages
115	2	115	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_BT	contacts,messages
114	2	114	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_979	contacts,messages
113	2	113	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_52	contacts,messages
113	2	113	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_TK	contacts,messages
113	2	113	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_AE	contacts,messages
113	2	113	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CY	contacts,messages
113	2	113	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_HT	contacts,messages
113	2	113	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_MU	contacts,messages
113	2	113	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_SJ	contacts,messages
112	2	112	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_BO	contacts,messages
111	2	111	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_IO	contacts,messages
111	2	111	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_SH	contacts,messages
109	2	109	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_JM	contacts,messages
109	2	109	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_MT	contacts,messages
108	2	108	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_800	contacts,messages
107	3	214	res/pY.png	camera,openassistant,photos
106	2	106	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_HN	contacts,messages
106	2	106	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_NA	contacts,messages
106	2	106	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_NG	contacts,messages
105	2	105	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_34	contacts,messages
105	2	105	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_KG	contacts,messages
104	2	104	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_MZ	contacts,messages
104	2	104	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_TL	contacts,messages
103	2	103	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_878	contacts,messages
103	2	103	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_TG	contacts,messages
101	2	101	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_RS	contacts,messages
100	2	100	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_AW	contacts,messages
99	2	99	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_FM	contacts,messages
99	2	99	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_GN	contacts,messages
98	3	196	res/s4.png	camera,openassistant,photos
98	2	98	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_90	contacts,messages
98	2	98	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_AG	contacts,messages
98	2	98	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_BB	contacts,messages
97	2	97	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_808	contacts,messages
97	2	97	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_ET	contacts,messages
96	2	96	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_888	contacts,messages
95	2	95	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_GA	contacts,messages
94	2	94	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CF	contacts,messages
93	2	93	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_AI	contacts,messages
93	2	93	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_AX	contacts,messages
93	2	93	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_BM	contacts,messages
93	2	93	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_GD	contacts,messages
92	2	92	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_385	contacts,messages
92	2	92	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_39	contacts,messages
92	2	92	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_BZ	contacts,messages
91	2	91	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_BQ	contacts,messages
91	2	91	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CW	contacts,messages
91	2	91	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_MS	contacts,messages
87	2	87	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_FK	contacts,messages
87	2	87	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_NU	contacts,messages
86	2	86	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_351	contacts,messages
86	2	86	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_61	contacts,messages
86	2	86	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_81	contacts,messages
86	2	86	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_84	contacts,messages
85	2	85	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_DM	contacts,messages
85	2	85	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_KN	contacts,messages
84	2	84	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_DO	contacts,messages
84	2	84	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_NR	contacts,messages
84	2	84	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_RU	contacts,messages
84	2	84	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_SO	contacts,messages
82	2	82	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CG	contacts,messages
82	2	82	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_TT	contacts,messages
81	2	81	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_359	contacts,messages
81	2	81	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_EC	contacts,messages
81	2	81	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_LB	contacts,messages
81	2	81	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_MC	contacts,messages
80	2	80	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_94	contacts,messages
80	2	80	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_BS	contacts,messages
79	2	79	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_LC	contacts,messages
79	2	79	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_PA	contacts,messages
79	2	79	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_TC	contacts,messages
79	2	79	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_VC	contacts,messages
79	2	79	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_VG	contacts,messages
78	2	78	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_64	contacts,messages
78	2	78	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_VE	contacts,messages
77	2	77	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_55	contacts,messages
77	2	77	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_TO	contacts,messages
76	2	76	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_SR	contacts,messages
75	24	1725	res/Lv.xml	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
75	2	75	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_FK	contacts,messages
75	2	75	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_GM	contacts,messages
75	2	75	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_TJ	contacts,messages
75	2	75	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_TV	contacts,messages
75	2	75	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_XK	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_373	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_GL	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_GU	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_KP	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_KY	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_MG	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_MP	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_NF	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_PE	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_PH	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_PR	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_RE	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_SX	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_VI	contacts,messages
74	2	74	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_ZM	contacts,messages
73	2	73	com/google/i18n/phonenumbers/data/PhoneNumberAlternateFormatsProto_372	contacts,messages
73	2	73	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_EH	contacts,messages
73	2	73	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_MA	contacts,messages
71	2	71	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_TA	contacts,messages
71	2	71	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_AC	contacts,messages
70	2	70	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CC	contacts,messages
70	2	70	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CX	contacts,messages
70	2	70	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_TM	contacts,messages
